
  Depositories Act, 1996: 1

  Designs Act, 1911: 1

  Destructive Insects and Pests Act, 1914: 1

  Direct Tax Laws Amendment Act, 1989: 1

  Disaster Management Act, 2005: 1

  Disaster Management Act, 2005: 1

  Displaced Persons Claims Supplementary Act, 1954: 1

  Dowry Prohibition Amendment Act, 1986: 1

  Durgah Khawaja Saheb Act, 1955: 1

  East Punjab Children Act, 1949: 1

  East Punjab Molasses Control Act, 1948: 1

  East Punjab Urban Rent Restriction Amendment Act, 1956: 1

  East Punjab Urban Rent Restriction Amendment Act, 1985: 1

  East Punjab Utilization of Lands Act, 1949: 1

  Election Laws Amendment Act, 1975: 1

  Election Laws Extension to Sikkim Act, 1976: 1

  Electricity Supply Karnataka Amendment Act, 1981: 1

  Electricity Supply Amendment Act, 1966: 1

  Electricity Supply Amendment Act, 1983: 1

  Electricity Regulatory Commissions Act, 1998: 1

  Employees State Insurance Amendment Act, 1989: 1

  Employment of Children Act, 1938: 1

  Employment of Children Act, 1938: 1

  Enforcement of Security Interest and Recovery of Debts Laws Amendment Act, 2012: 1

  Evacuee Interest Separation Act, 1951: 1

  Factories Amendment Act, 1987: 1

  Finance No2 Act, 1980: 1

  Finance No2 Act, 2004: 1

  Finance No2 Act, 2004: 1

  Finance Act, 1960: 1

  Finance Act, 1961: 1

  Finance Act, 1966: 1

  Finance Act, 1967: 1

  Finance Act, 1971: 1

  Finance Act, 1972: 1

  Finance Act, 1973: 1

  Finance Act, 1973: 1

  Finance Act, 1974: 1

  Finance Act, 1976: 1

  Finance Act, 1980: 1

  Finance Act, 1983: 1

  Finance Act, 1985: 1

  Finance Act, 1986: 1

  Finance Act, 1989: 1

  Finance Act, 1991: 1

  Finance Act, 1992: 1

  Finance Act, 1993: 1

  Finance Act, 1998: 1

  Finance Act, 1999: 1

  Finance Act, 2003: 1

  Finance Act, 2004: 1

  Finance Act, 2005: 1

  Finance Act, 2007: 1

  Finance Act, 2013: 1

  Foreign Contribution Regulation Act, 1976: 1

  Foreign Jurisdiction Act, 1947: 1

  Foreigners Order, 1948: 1

  General Insurance Emergency Provisions Act, 1971: 1

  Goa, Daman and Diu Administration Act, 1962: 1

  Goa, Daman and Diu Buildings Lease, Rent and Eviction Control Act, 1968: 1

  Goa, Daman and Diu Reorganisation Act, 1987: 1

  Goa, Daman and Diu Town and Country Planning Act, 1974: 1

  Government Savings Certificates Act, 1959: 1

  Government Trading Taxation Act, 1926: 1

  Government of National Capital Territory of Delhi Act, 1991: 1

  Government of Union Territories Amendment Act, 1971: 1

  Great Eastern Hotel Acquisition of Undertaking Act, 1980: 1

  Gujarat Agricultural Lands Ceiling Act, 1960: 1

  Gujarat Carriage of Goods Taxation Act, 1962: 1

  Gujarat Stamp Act, 1958: 1

  Gujarat Tax on Luxuries Hotels and Lodging Houses Act, 1977: 1

  Gujarat Value Added Tax Act, 2003: 1

  Guru Nanak Dev University Amritsar Act, 1969: 1

  Guruvayoor Devaswom Act, 1978: 1

  Haryana Apartment Ownership Act, 1983: 1

  Haryana Board of School Education Act, 1969: 1

  Haryana Development and Regulation of Urban Areas Act, 1975: 1

  Haryana General Sales Tax Amendment and Validation Act, 1983: 1

  Haryana Legislative Assembly Allowances and Pension of Members Act, 1975: 1

  Haryana Minerals Vesting of Rights Act, 1973: 1

  Haryana Panchayati Raj Act, 1994: 1

  Haryana Rural Development Act, 1986: 1

  Haryana Rural Development Fund Act, 1983: 1

  Himachal Pradesh Legislative Assembly Members Removal of Disqualifications Act, 1971: 1

  Hindu Succession Andhra Pradesh Amendment Act, 1986: 1

  Hyderabad Abolition of Inams Act, 1954: 1

  Immoral Traffic Prevention Act, 1956: 1

  Indecent Representation of Women Prohibition Act, 1986: 1

  Indian Bar Councils Act, 1926: 1

  Indian Bills of Lading Act, 1856: 1

  Indian Bills of Lading Act, 1856: 1

  Indian Christian Marriage Act, 1872: 1

  Indian Christian Marriage Act, 1872: 1

  Indian Electricity Bihar Amendment Act, 1974: 1

  Indian Medical Council Amendment Act, 1993: 1

  Indian Passport Act, 1920: 1

  Indian Passport Act, 1920: 1

  Indian Soldiers Litigation Act, 1925: 1

  Indian Tariff Second Amendment Act, 1954: 1

  Indian Tolls Act, 1851: 1

  Indian TreasureTrove Act, 1878: 1

  Indian Veterinary Council Act, 1984: 1

  Indira Gandhi National Open University Act, 1985: 1

  Industrial Development Bank of India Act, 1964: 1

  Industrial Disputes Amendment Act, 1956: 1

  Industrial Disputes Amendment Act, 1964: 1

  Industrial Disputes Amendment Act, 1971: 1

  Industrial Disputes Amendment Act, 1982: 1

  Industrial Disputes Amendment Act, 1982: 1

  Industrial Disputes Banking Companies Decision Act, 1955: 1

  Industrial Disputes Karnataka Amendment Act, 1987: 1

  Industrial Disputes Karnataka Amendment Act, 1987: 1

  Information Technology Act, 2000: 1

  Institutes of Technology Act, 1961: 1

  Intelligence Organisations Restriction of Rights Act, 1985: 1

  Inter State River Water Disputes Act, 1956: 1

  InterState Migrant Workmen Regulation of Employment and Conditions of Service Act, 1979: 1

  Interest on Delayed Payments to Small Scale and Ancillary Industrial Undertakings Act, 1993: 1

  International Airports Authority Act, 1971: 1

  International Airports Authority Act, 1971: 1

  Jaipur Development Authority Act, 1982: 1

  Jaipur Laws Validating Act, 1952: 1

  Jaipur Matmi Rules Validation Act, 1961: 1

  Jammu and Kashmir General Sales Tax Act, 1962: 1

  Jawaharlal Nehru University Act, 1966: 1

  Juvenile Justice Care and Protection of Children Act, 2015: 1

  Kannan Devan Hills Resumption of Lands Act, 1971: 1

  Kannan Devan Hills Resumption of Lands Act, 1971: 1

  Karnataka Bhoodan Yagna Act, 1963: 1

  Karnataka Civil Courts Act, 1964: 1

  Karnataka Cooperative Societies Act, 1959: 1

  Karnataka Compulsory Primary Education Amendment and Miscellaneous Provisions Act, 1969: 1

  Karnataka Entertainments Tax Act, 1958: 1

  Karnataka Entertainments Tax Act, 1958: 1

  Karnataka Excise Act, 1965: 1

  Karnataka Forest Amendment Act, 1980: 1

  Karnataka Government Parks Preservation Act, 1975: 1

  Karnataka High Court Act, 1961: 1

  Karnataka Improvement Boards Act, 1976: 1

  Karnataka Industries Facilitation Act, 2002: 1

  Karnataka Motor Vehicles Taxation Second Amendment Act, 1979: 1

  Karnataka Motor Vehicles Taxation Act, 1957: 1

  Karnataka Municipal Corporations Act, 1976: 1

  Karnataka Ownership Flats Regulation of the Promotion of Construction, Sale, Management and Transfer Act, 1972: 1

  Karnataka Parks, Playfields and Open Spaces Preservation and Regulation Act, 1985: 1

  Karnataka Police Act, 1963: 1

  Karnataka Rent Control Amendment Act, 1994: 1

  Karnataka Scheduled Castes and Scheduled Tribes Prohibition of Transfer of Certain Lands Amendment Act, 1984: 1

  Karnataka Scheduled Castes, Scheduled Tribes and other Backward Classes Reservation of seats in Educational Institutions and of appointments or posts in the services under the State Act, 1994: 1

  Karnataka Shops and Commercial Establishments Act, 1961: 1

  Karnataka Slum Areas Improvement and Clearance Act, 1973: 1

  Karnataka Stamp Act, 1957: 1

  Karnataka State Civil Services Act, 1978: 1

  Karnataka Tax on Entry of Goods Act, 1979: 1

  Karnataka Tax on Entry of Goods into Local Areas for Consumption, Use or Sale Therein Act, 1979: 1

  Karnataka Tax on Entry of Goods into Local Areas for Consumption, Use or Sale Therein Act, 1979: 1

  Karnataka Town and Country Planning Act, 1961: 1

  Karnataka Transparency in Public Procurements Act, 1999: 1

  Karnataka Urban Development Authorities Act, 1987: 1

  Karnataka Value Added Tax Act, 2003: 1

  Karnataka Value Added Tax Act, 2003: 1

  Karnataka Village Offices Abolition Act, 1961: 1

  Kerala Agriculturists Debt Relief Act, 1970: 1

  Kerala Chitties Act, 1975: 1

  Kerala Conservation of Paddy Land and Wetland Act, 2008: 1

  Kerala CourtFees and Suits Valuation Act, 1959: 1

  Kerala Criminal Law Amendment Act, 1962: 1

  Kerala Debtors Temporary Relief Act, 1975: 1

  Kerala Escheats and Forfeitures Act, 1964: 1

  Kerala Essential Articles Control Act, 1986: 1

  Kerala Fishermen Welfare Societies Act, 1980: 1

  Kerala Government Land Assignment Act, 1960: 1

  Kerala High Court Act, 1958: 1

  Kerala Industrial Employees Payment of Gratuity Act, 1970: 1

  Kerala Marine Fishing Regulation Act, 1980: 1

  Kerala Marine Fishing Regulation Act, 1980: 1

  Kerala Motor Vehicles Taxation of Passengers and Goods Act, 1963: 1

  Kerala Payment of Subsistence Allowance Act, 1972: 1

  Kerala Preservation of Trees Act, 1986: 1

  Kerala Preservation of Trees Act, 1986: 1

  Kerala Protection of River Banks and Regulation of Removal of Sand Act, 2001: 1

  Kerala Public Buildings Eviction of Unauthorised Occupants Act, 1968: 1

  Kerala Public Services Act, 1968: 1

  Kerala Revenue Recovery Act, 1968: 1

  Kerala State Backward Classes Reservation of Appointments or Posts in the Services Under the State Act, 1995: 1

  Kerala State Commission for Backward Classes Act, 1993: 1

  Kerala Stay of Eviction proceedings Act, 1998: 1

  Khadi and Village Industries Commission Act, 1956: 1

  Kolkata Municipal Corporation Act, 1980: 1

  Land Acquisition Amendment and Validation Act, 1967: 1

  Land Improvement Loans Act, 1883: 1

  Land Improvement Loans Act, 1883: 1

  Land Registration Act, 1876: 1

  Legal Practitioners Act, 1879: 1

  Legal Practitioners Act, 1879: 1

  Lepers Act, 1898: 1

  Limestone and Dolomite Mines Labour Welfare Fund Act, 1972: 1

  Madhya Bharat Zamindari Abolition Act, 1951: 1

  Madhya Pradesh Civil Courts Act, 1958: 1

  Madhya Pradesh Civil Courts Act, 1958: 1

  Madhya Pradesh General Clauses Act, 1957: 1

  Madhya Pradesh General Clauses Act, 1957: 1

  Madhya Pradesh Karadhan Adhiniyam, 1982: 1

  Madhya Pradesh Krishi Upaj Mandi Adhiniyam, 1972: 1

  Madhya Pradesh Lottery Pratibandh Act, 1993: 1

  Madhya Pradesh Niji Vishwavidyalaya Sthapana Avam Sanchalan Adhiniyam, 2007: 1

  Madhya Pradesh Niji Vyavsayik Shikshan Sanstha Pravesh Ka Viniyaman Avam Shulk Ka Nirdharan Adhiniyam, 2007: 1

  Madhya Pradesh Public Trusts Act, 1951: 1

  Madhya Pradesh Public Trusts Act, 1951: 1

  Madhya Pradesh Reorganisation Act, 2000: 1

  Madhya Pradesh Tendu Patta Vyapar Viniyaman Adhiniyam, 1964: 1

  Madhya Pradesh Van Upaj Vyapar Viniyaman Adhiniyam, 1969: 1

  Madhya Pradesh Vinirdishta Bhrashta Acharan Nivaran Adhiniyam, 1982: 1

  Madhya Pradesh Vishwavidyalaya Adhiniyam, 1973: 1

  Madras Aliyasantana Act, 1949: 1

  Madras Commercial Crops Markets Act, 1933: 1

  Madras Commercial Crops Markets Act, 1933: 1

  Madras Outports Landing and Shipping Fees Act, 1885: 1

  Madras Preservation of Private Forests Act, 1949: 1

  Madras Sugar Factories Control Act, 1949: 1

  Madras University Act, 1923: 1

  Madurai Kamaraj University Act, 1965: 1

  Maharashtra Agricultural Universities Krishi Vidyapeeths Act, 1983: 1

  Maharashtra Cooperative Societies Amendment Act, 2000: 1

  Maharashtra Debt Relief Act, 1975: 1

  Maharashtra Educational Institutions Management Act, 1976: 1

  Maharashtra Educational Institutions Prohibition of Capitation Fee Act, 1987: 1

  Maharashtra Employment Guarantee Act, 1977: 1

  Maharashtra Felling of Trees Regulation Act, 1964: 1

  Maharashtra Fire Prevention and Life Safety Measures Act, 2006: 1

  Maharashtra Government Servants Regulation of Transfers and Prevention of Delay in Discharge of Official Duties Act, 2005: 1

  Maharashtra Housing and Area Development Act, 1976: 1

  Maharashtra Mathadi, Hamal and Other Manual Workers Regulation of Employment and Welfare Act, 1969: 1

  Maharashtra Medical Practitioners Act, 1961: 1

  Maharashtra Protection of Interest of Depositors in Financial Establishments Act, 1999: 1

  Maharashtra Raw Cotton Procurement, Processing and Marketing Act, 1971: 1

  Maharashtra Rent Control Act, 1999: 1

  Maharashtra Revenue Patels Abolition of Office Act, 1962: 1

  Maharashtra Secondary and Higher Secondary Education Boards Act, 1965: 1

  Maharashtra Slum Areas Improvement, Clearance and Redevelopment Act, 1971: 1

  Maharashtra Tax on Luxuries Act, 1987: 1

  Maharashtra University of Health Sciences Act, 1998: 1

  Maharashtra Zilla Parishads and Panchayat Samitis Act, 1961: 1

  Maharashtra Zilla Parishads and Panchayat Samitis Act, 1961: 1

  Maharishi Dayanand University Act, 1975: 1

  Manipur Land Revenue and Land Reforms Act, 1960: 1

  Marriage Laws Amendment Act, 1976: 1

  Marriage Laws Amendment Act, 2003: 1

  Maternity Benefit Act, 1961: 1

  Medicinal and Toilet Preparations Excise Duties Act, 1955: 1

  Merged States Laws Act, 1949: 1

  Metro Railways Construction of Works Act, 1978: 1

  Mettur Township Act, 1940: 1

  Mineral Products Additional Duties of Excise and Customs Act, 1958: 1

  Mines and Minerals Development and Regulation Amendment Act, 2015: 1

  Mines and Minerals Regulation and Development Amendment Act, 1972: 1

  Mines and Minerals Regulation and Development Amendment Act, 1972: 1

  Motor Transport Workers Act, 1961: 1

  Motor Transport Workers Act, 1961: 1

  Motor Vehicles Kerala Third Amendment Act, 1971: 1

  Multimodal Transportation of Goods Act, 1993: 1

  Mumbai Metropolitan Region Development Authority Act, 1974: 1

  Murshidabad Estate Administration Act, 1933: 1

  Muslim Personal Law Shariat Application Act, 1937: 1

  Muslim Wakfs Act, 1954: 1

  Muslim Wakfs Act, 1954: 1

  Mussalman Wakf Validating Act, 1913: 1

  Mysore Personal and Miscellaneous Inams Abolition Act, 1954: 1

  Mysore Personal and Miscellaneous Inams Abolition Act, 1954: 1

  National Bank for Agriculture and Rural Development Act, 1981: 1

  National Bank for Agriculture and Rural Development Act, 1981: 1

  National Capital Region Planning Board Act, 1985: 1

  National Commission for Backward Classes Act, 1993: 1

  National Commission for Minorities Act, 1992: 1

  National Commission for Minority Educational Institutions Act, 2004: 1

  National Council for Teacher Education Amendment Act, 2011: 1

  National Security Amendment Act, 1984: 1

  National Security Second Amendment Act, 1984: 1

  National Tax Tribunal Act, 2005: 1

  Newspaper Price and Page Act, 1956: 1

  North Bengal University Act, 1981: 1

  Northern India Canal and Drainage Act, 1873: 1

  Official Languages Act, 1963: 1

  Official Trustees Act, 1913: 1

  Official Trustees Act, 1913: 1

  Opium and Revenue Laws Extension of Application Act, 1950: 1

  Oriental Gas Company Act, 1960: 1

  Orissa Cooperative Societies Act, 1962: 1

  Orissa Electricity Duty Act, 1961: 1

  Orissa Forest Act, 1972: 1

  Orissa Forest Produce Control of Trade Act, 1981: 1

  Orissa Government Land Settlement Act, 1962: 1

  Orissa Homoeopathic Act, 1956: 1

  Orissa Motor Vehicles Taxation Act, 1975: 1

  Orissa Preservation of Private Forests Act, 1947: 1

  Orissa Universities Act, 1989: 1

  Parliament Prevention of Disqualification Act, 1959: 1

  Parliament Prevention of Disqualification Act, 1959: 1

  Parliamentary Proceedings Protection of Publication Act, 1956: 1

  Part B States Laws Act, 1951: 1

  Part C States Laws Act, 1950: 1

  Passports Act, 1967: 1

  Passports Act, 1967: 1

  Patents Amendment Act, 1999: 1

  Patents Act, 1970: 1

  Payment and Settlement Systems Act, 2007: 1

  Payment of Bonus Amendment Act, 1976: 1

  Payment of Bonus Amendment Act, 1976: 1

  Payment of Bonus Amendment Act, 1977: 1

  Payment of Gratuity Amendment Act, 1998: 1

  Payment of Wages Act, 1936: 1

  Pensions Act, 1871: 1

  Persons With Disabilities Equal Opportunities, Protection of Rights and Full Participation Act, 1995: 1

  Petroleum Act, 1934: 1

  Plantations Labour Amendment Act, 1960: 1

  Plantations Labour Act, 1951: 1

  Police Incitement to Disaffection Act, 1922: 1

  Police Incitement to Disaffection Act, 1922: 1

  Police Act, 1888: 1

  Police Act, 1949: 1

  Prasar Bharati Broadcasting Corporation of India Act, 1990: 1

  Predegree Course Abolition Act, 1997: 1

  Presidencytowns Insolvency Act, 1909: 1

  Presidencytowns Insolvency Act, 1909: 1

  Prevention of Blackmarketing and Maintenance of Supplies of Essential Commodities Act, 1980: 1

  Prevention of Cruelty to Animals Tamil Nadu Amendment Act, 2017: 1

  Prevention of Cruelty to Animals Act, 1890: 1

  Prevention of Insults to National Honour Act, 1971: 1

  Prevention of Terrorism Repeal Act, 2004: 1

  Prevention of Terrorism Repeal Act, 2004: 1

  Prisoners Act, 1900: 1

  Prisons Act, 1894: 1

  Private Security Agencies Regulation Act, 2005: 1

  Protection of Children from Sexual Offences Act, 2012: 1

  Protection of Children from Sexual Offences Act, 2012: 1

  Provisions of the Panchayats Extension to the Scheduled Areas Act, 1996: 1

  Public Debt Act, 1944: 1

  Public Debt Act, 1944: 1

  Public Gambling Act, 1867: 1

  Public Moneys Recovery of Dues Act, 1965: 1

  Public Premises Eviction of Unauthorised Occupants Act, 1971: 1

  Punjab Aided Schools Security of Service Act, 1969: 1

  Punjab Apartment and Property Regulation Act, 1995: 1

  Punjab Ayurvedic and Unani Practitioners Act, 1963: 1

  Punjab Borstal Act, 1926: 1

  Punjab Cattle Fairs Regulation Act, 1967: 1

  Punjab Development of Damaged Areas Act, 1951: 1

  Punjab District Boards Act, 1883: 1

  Punjab District Boards Act, 1883: 1

  Punjab Entertainment Duty Act, 1955: 1

  Punjab Forward Contracts Tax Act, 1951: 1

  Punjab General Clauses Act, 1898: 1

  Punjab Housing Development Board Act, 1972: 1

  Punjab Industrial Housing Act, 1956: 1

  Punjab Lokpal Act, 1996: 1

  Punjab Package Deal Properties Disposal Act, 1976: 1

  Punjab Panchayati Raj Act, 1994: 1

  Punjab Privately Managed Recognised Schools Employees Security of Service Act, 1979: 1

  Punjab Prohibition of Cow Slaughter Act, 1955: 1

  Punjab Relief of Indebtedness Act, 1934: 1

  Punjab Relief of Indebtedness Act, 1934: 1

  Punjab Special Powers Press Act, 1956: 1

  Punjab State Election Commission Act, 1994: 1

  Punjab Urban Rent Restriction Act, 1947: 1

  Punjab Value Added Tax Act, 2005: 1

  Punjab Village Common Lands Regulation Act, 1961: 1

  Rajasthan Agricultural Produce Markets Act, 1961: 1

  Rajasthan Cash Jagirs Abolition Act, 1958: 1

  Rajasthan Colonisation Act, 1954: 1

  Rajasthan Electricity Duty Act, 1962: 1

  Rajasthan Excise Act, 1950: 1

  Rajasthan Gaushala Act, 1960: 1

  Rajasthan Land Tax Act, 1985: 1

  Rajasthan Municipalities Act, 1959: 1

  Rajasthan Panchayati Raj Act, 1994: 1

  Rajasthan Public Demands Recovery Act, 1952: 1

  Rajasthan Shops and Commercial Establishments Act, 1958: 1

  Rajasthan Universities Teachers Absorption of Temporary Lecturers Act, 1979: 1

  Regional Rural Banks Amendment Act, 1987: 1

  Religious Endowments Act, 1863: 1

  Representation of the People Amendment Act, 2002: 1

  Requisitioning and Acquisition of Immovable Property Amendment Act, 1970: 1

  Research and Development Cess Act, 1986: 1

  Restriction of Habitual Offenders Punjab Act, 1918: 1

  Revenue Recovery Act, 1890: 1

  RiceMilling Industry Regulation Act, 1958: 1

  RiceMilling Industry Regulation Act, 1958: 1

  Right to Fair Compensation and Transparency in Land Acquisition, Rehabilitation and Resettlement Act, 2013: 1

  Road Transport Corporations Act, 1950: 1

  Salaries and Allowances of Members of Parliament Amendment Act, 1976: 1

  Scheduled Castes and Scheduled Tribes Orders Amendment Act, 2002: 1

  Securities Laws Amendment Act, 2014: 1

  Securities and Exchange Board of India Amendment Act, 2002: 1

  Securities and Exchange Board of India Act, 1992: 1

  Securitisation and Reconstruction of Financial Assets and Enforcement of Security Interest Act, 2002: 1

  Seeds Act, 1966: 1

  Sikh Gurdwaras Act, 1925: 1

  Slum Areas Improvement and Clearance Act, 1956: 1

  Slum Areas Improvement and Clearance Amendment Act, 1964: 1

  Special Economic Zones Act, 2005: 1

  Special Protection Group Act, 1988: 1

  Sports Broadcasting Signals Mandatory Sharing with Prasar Bharati Act, 2007: 1

  Standards of Weights and Measures Enforcement Act, 1985: 1

  Standards of Weights and Measures Act, 1976: 1

  State Bank of India Subsidiary Banks Act, 1959: 1

  State Bank of India Act, 1955: 1

  Sugar Undertakings Taking Over of Management Act, 1978: 1

  Sugarcane Cess Validation Act, 1961: 1

  Suppression of Immoral Traffic in Women and Girls Act, 1956: 1

  Supreme Court Judges Conditions of Service Amendment Act, 1976: 1

  Tamil Nadu Additional Sales Tax Act, 1970: 1

  Tamil Nadu Agricultural Lands Record of Tenancy Rights Act, 1969: 1

  Tamil Nadu Agriculturists Relief Act, 1938: 1

  Tamil Nadu Cinemas Regulation Act, 1955: 1

  Tamil Nadu Cultivating Tenants Protection from Eviction Act, 1976: 1

  Tamil Nadu Cultivating Tenants Protection Act, 1955: 1

  Tamil Nadu Debt Relief Act, 1972: 1

  Tamil Nadu District Municipalities Act, 1920: 1

  Tamil Nadu District Municipalities Act, 1920: 1

  Tamil Nadu Forest Act, 1882: 1

  Tamil Nadu Hindu Religious and Charitable Endowments Act, 1959: 1

  Tamil Nadu Inams Assessment Act, 1956: 1

  Tamil Nadu Indebted Agriculturists Temporary Relief Act, 1975: 1

  Tamil Nadu Industrial Establishments Conferment of Permanent Status to Workmen Act, 1981: 1

  Tamil Nadu Industrial Establishments Conferment of Permanent Status to Workmen Act, 1981: 1

  Tamil Nadu Motor Vehicles Special Provisions Act, 1992: 1

  Tamil Nadu Panchayats Act, 1994: 1

  Tamil Nadu Pawnbrokers Act, 1943: 1

  Tamil Nadu Private Colleges Regulation Act, 1976: 1

  Tamil Nadu Private Colleges Regulation Act, 1976: 1

  Tamil Nadu Shops and Establishments Act, 1947: 1

  Tamil Nadu Town and Country Planning Act, 1971: 1

  Tamil Nadu Town and Country Planning Act, 1971: 1

  Taxation Laws Amendment Act, 1970: 1

  Taxation Laws Amendment Act, 1972: 1

  Taxation Laws Amendment Act, 1975: 1

  Taxation Laws Amendment Act, 1984: 1

  Taxation Laws Continuation and Validation of Recovery Proceedings Act, 1964: 1

  Tea Act, 1953: 1

  Tea Act, 1953: 1

  Territorial Army Act, 1948: 1

  Textile Undertakings Nationalisation Act, 1995: 1

  Textile Undertakings Taking Over of Management Act, 1983: 1

  Textiles Committee Act, 1963: 1

  Transfer of Prisoners Act, 1950: 1

  Transfer of Property Amendment Act, 2002: 1

  Tribunals of Criminal Jurisdiction Act, 1952: 1

  UP Debt Redemption Act, 1940: 1

  UP Sales of Motor Spirit, Diesel Oil and Alcohol Taxation Act, 1939: 1

  United Nations Privileges and Immunities Act, 1947: 1

  United Provinces Agricultural Tenants Acquisition of Privileges Act, 1949: 1

  United Provinces Agriculturists Relief Act, 1934: 1

  United Provinces Encumbered Estates Act, 1934: 1

  United Provinces First Offenders Probation Act, 1938: 1

  University of Agricultural Sciences Act, 1963: 1

  Untouchability Offences Act, 1955: 1

  Uttar Pradesh Agricultural Credit Act, 1973: 1

  Uttar Pradesh Agricultural Tenants Acquisition of Privileges Amendment and Miscellaneous Provisions Act, 1950: 1

  Uttar Pradesh Avas Evam Vikas Parishad Adhiniyam, 1965: 1

  Uttar Pradesh Basic Education Act, 1972: 1

  Uttar Pradesh Dookan Aur Vanijya Adhishthan Adhiniyam, 1962: 1

  Uttar Pradesh Entertainments and Betting Tax Act, 1979: 1

  Uttar Pradesh Forest Corporation Act, 1974: 1

  Uttar Pradesh Higher Education Services Commission Act, 1980: 1

  Uttar Pradesh Imposition of Ceiling on Land Holdings Amendment Act, 1976: 1

  Uttar Pradesh Imposition of Ceiling on Land Holdings Act, 1960: 1

  Uttar Pradesh Industrial Area Development Act, 1976: 1

  Uttar Pradesh Industrial Area Development Act, 1976: 1

  Uttar Pradesh Industrial Housing Act, 1955: 1

  Uttar Pradesh Land Revenue Act, 1901: 1

  Uttar Pradesh Lokayukta and UpLokayuktas Amendment Act, 2012: 1

  Uttar Pradesh Motor Gadi MalKar Adhiniyam, 1964: 1

  Uttar Pradesh Municipal Corporations Act, 1959: 1

  Uttar Pradesh Municipalities Act, 1916: 1

  Uttar Pradesh Prevention of Cow Slaughter Act, 1955: 1

  Uttar Pradesh Revenue Code, 2006: 1

  Uttar Pradesh Secondary Education Services Commission and Selection Boards Amendment Act, 1991: 1

  Uttar Pradesh Secondary Education Services Commission and Selection Boards Act, 1982: 1

  Uttar Pradesh Sri Kashi Vishwanath Temple Act, 1983: 1

  Uttar Pradesh Taxation and Land Revenue Laws Act, 1975: 1

  Uttar Pradesh Urban Buildings Regulation of Letting, Rent and Eviction Act, 1972: 1

  Victoria Memorial Act, 1903: 1

  VisvaBharati Act, 1951: 1

  VisvaBharati Act, 1951: 1

  West Bengal Acquisition of Homestead Land for Agricultural Labourers, Artisans and Fishermen Act, 1975: 1

  West Bengal Animal Slaughter Control Act, 1950: 1

  West Bengal Apartment Ownership Act, 1972: 1

  West Bengal Central Valuation Board Act, 1978: 1

  West Bengal Cooperative Societies Act, 1983: 1

  West Bengal College Service Commission Act, 1978: 1

  West Bengal College Service Commission Act, 1978: 1

  West Bengal Criminal Law Amendment Special Courts Act, 1949: 1

  West Bengal Fisheries Requisition and Acquisition Act, 1965: 1

  West Bengal Government Premises Regulation of Occupancy Act, 1984: 1

  West Bengal Government Premises Tenancy Regulation Act, 1976: 1

  West Bengal Home Guards Act, 1962: 1

  West Bengal Jute Control of Prices Act, 1950: 1

  West Bengal Labour Welfare Fund Act, 1974: 1

  West Bengal NonAgricultural Tenancy Act, 1949: 1

  West Bengal Panchayat Act, 1973: 1

  West Bengal Panchayat Act, 1973: 1

  West Bengal Premises Tenancy Act, 1997: 1

  West Bengal Private Forests Act, 1948: 1

  West Bengal Restoration of Alienated Land Act, 1973: 1

  West Bengal Taxation Laws Second Amendment Act, 1983: 1

  West Bengal Town and Country Planning and Development Act, 1979: 1

  Wild Birds and Animals Protection Act, 1912: 1

  Wild Life Protection Act, 1972: 1

  Working Journalists Conditions of Service and Miscellaneous Provisions Act, 1955: 1

  Kerala Public Mens Corruption Investigations and Inquiries Act, 1987: 2

  Mamlatdars Courts Act, 1906: 2

  Married Womens Property Act, 1874: 2

  Bombay Courtfees Act, 1959: 2

  Indian Finance Act, 1939: 2

  Customs Amendment Act, 1966: 2

  Bihar Debt Relief Act, 1976: 2

  Indian Cotton Cess Act, 1923: 2

  Bengal Ferries Act, 1885: 2

  Poisons Act, 1919: 2

  Finance No2 Act, 1965: 2

  Delhi Laws Act, 1915: 2

  Kerala Finance Act, 1994: 2

  Inland Vessels Act, 1917: 2

  Bengal Medical Act, 1914: 2

  Bombay Abkari Act, 1878: 2

  Manipur University Act, 1980: 2

  Emigration Act, 1983: 2

  Kerala Stamp Act, 1959: 2

  Arms Amendment Act, 1983: 2

  Rajasthan Stamp Act, 1998: 2

  Gujarat Lokayukta Act, 1986: 2

  AntiHijacking Act, 1982: 2

  Orissa Irrigation Act, 1959: 2

